cohort,outcome_id,analysis_family,model_id,outcome_coding_status,n,people,events,nonevents,parameters,matrix_rank,model_status,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,two_domain_any_n,two_domain_any_events,two_domain_any_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,direction_expansion_n,direction_expansion_events,direction_expansion_nonevents,direction_mixed_n,direction_mixed_events,direction_mixed_nonevents,direction_contraction_1_n,direction_contraction_1_events,direction_contraction_1_nonevents,direction_contraction_2_plus_n,direction_contraction_2_plus_events,direction_contraction_2_plus_nonevents
share,incident_arthritis,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,18,18,PASS,,,,,two_domain_any,risk_ratio,1.1416695596174236,0.0747426117413683,0.9860964495875056,1.3217869143553571,0.0762884373962381,3705.0,545.0,3160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_arthritis,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,20,20,PASS,,,,,alcohol_loss,risk_ratio,1.134100779995736,0.0792839624054476,0.9708787999939438,1.324763275493254,0.1124657342363848,,,,2226.0,289.0,1937.0,1751.0,289.0,1462.0,1851.0,212.0,1639.0,,,,,,,,,,,,,,,,,,
share,incident_arthritis,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,20,20,PASS,,,,,activity_loss,risk_ratio,0.9442827574312962,0.1367648620304201,0.7222500788665671,1.2345722791492897,0.675081746842186,,,,2226.0,289.0,1937.0,1751.0,289.0,1462.0,1851.0,212.0,1639.0,,,,,,,,,,,,,,,,,,
share,incident_arthritis,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,20,20,PASS,,,,,work_loss,risk_ratio,1.0765165742947227,0.0846170155885423,0.9119994710801848,1.270711191705673,0.3835669632868682,,,,2226.0,289.0,1937.0,1751.0,289.0,1462.0,1851.0,212.0,1639.0,,,,,,,,,,,,,,,,,,
share,incident_arthritis,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,19,19,PASS,,,,,loss_1,risk_ratio,1.1243792870432134,0.0695781531921666,0.9810424621187994,1.2886585748810462,0.0920108945434411,,,,,,,,,,,,,4750.0,658.0,4092.0,528.0,65.0,463.0,,,,,,,,,,,,
share,incident_arthritis,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,19,19,PASS,,,,,loss_2plus,risk_ratio,1.0755617066596146,0.1644042735440654,0.7792811302733772,1.484487356221134,0.6577131615398001,,,,,,,,,,,,,4750.0,658.0,4092.0,528.0,65.0,463.0,,,,,,,,,,,,
share,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,21,21,PASS,,,,,direction_expansion,risk_ratio,1.1214963987788118,0.1958122738682353,0.7640506924708191,1.6461658694483547,0.5581574053032134,,,,,,,,,,,,,,,,,,,2383.0,313.0,2070.0,518.0,93.0,425.0,4259.0,568.0,3691.0,501.0,62.0,439.0
share,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,21,21,PASS,,,,,direction_mixed,risk_ratio,1.3243492134021633,0.0986744995555128,1.091467055484279,1.606920548106448,0.0044140557986771,,,,,,,,,,,,,,,,,,,2383.0,313.0,2070.0,518.0,93.0,425.0,4259.0,568.0,3691.0,501.0,62.0,439.0
share,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,21,21,PASS,,,,,direction_contraction_1,risk_ratio,0.938830213711456,0.1863466900246835,0.65158108365922,1.352712950516648,0.7348154920904837,,,,,,,,,,,,,,,,,,,2383.0,313.0,2070.0,518.0,93.0,425.0,4259.0,568.0,3691.0,501.0,62.0,439.0
share,incident_arthritis,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,21,21,PASS,,,,,direction_contraction_2_plus,risk_ratio,0.7981150912979277,0.3910584207004233,0.3708480430771966,1.7176515040283022,0.5641782842229337,,,,,,,,,,,,,,,,,,,2383.0,313.0,2070.0,518.0,93.0,425.0,4259.0,568.0,3691.0,501.0,62.0,439.0
share,incident_arthritis,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,15,15,PASS,5278.0,723.0,4555.0,,any_withdrawal,risk_ratio,1.1133942098521163,0.0425675344555351,1.0242722515046534,1.2102706723834222,0.0116239470088244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_arthritis,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,15,15,PASS,,,,,two_domain_any,risk_ratio,1.1251821852353907,0.0453543858875164,1.029478128103757,1.2297832420228847,0.0093082728305418,3705.0,545.0,3160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_arthritis,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,17,17,PASS,,,,,alcohol_loss,risk_ratio,1.0313237295689552,0.060581514821811,0.9158575534554452,1.1613472326117174,0.6106693792077067,,,,2226.0,289.0,1937.0,1751.0,289.0,1462.0,1851.0,212.0,1639.0,,,,,,,,,,,,,,,,,,
share,incident_arthritis,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,17,17,PASS,,,,,activity_loss,risk_ratio,1.1638454732763983,0.0584659003236329,1.03783677890323,1.3051534819352006,0.0094541155635571,,,,2226.0,289.0,1937.0,1751.0,289.0,1462.0,1851.0,212.0,1639.0,,,,,,,,,,,,,,,,,,
share,incident_arthritis,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,17,17,PASS,,,,,work_loss,risk_ratio,1.048056794809203,0.0725649412317409,0.9091120787924036,1.2082372138370474,0.5177366486695857,,,,2226.0,289.0,1937.0,1751.0,289.0,1462.0,1851.0,212.0,1639.0,,,,,,,,,,,,,,,,,,
